datetime,global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,sub_metering_4
2007-09-28,1.1670125,0.15466528,239.46243,4.994167,996.0,3722.0,9952.0,13338.3
2007-09-29,1.5948069,0.1264736,239.1401,6.7931943,4085.0,7457.0,8190.0,18543.367
2007-09-30,1.0529791,0.11360278,240.06479,4.4525,1405.0,582.0,10225.0,13059.5
2007-10-01,1.1950847,0.10189861,239.23991,5.07375,1507.0,6622.0,5960.0,14593.033
2007-10-02,1.5269889,0.11238056,238.49379,6.4740276,508.0,8022.0,12815.0,15302.733
2007-10-03,0.88920414,0.109540276,239.26106,3.8,979.0,5024.0,3692.0,11645.9
2007-10-04,1.0544847,0.096144445,239.20508,4.454583,2400.0,444.0,9710.0,12753.634
2007-10-05,0.96811944,0.104608335,238.82712,4.089722,0.0,351.0,9425.0,13458.866
2007-10-06,1.2196112,0.1293,238.38072,5.167639,4840.0,347.0,9666.0,14417.667
2007-10-07,1.4625791,0.10637361,238.82628,6.2079167,2498.0,8255.0,10886.0,13462.9
2007-10-08,0.7605847,0.08465,239.09654,3.231111,0.0,420.0,5082.0,12752.033
2007-10-09,1.1721237,0.11097361,238.87915,4.9823613,2034.0,2147.0,9290.0,14659.967
2007-10-10,0.8103972,0.09218889,239.42116,3.488611,1863.0,2117.0,3345.0,12124.533
2007-10-11,1.2030874,0.106325,238.44415,5.109028,2630.0,414.0,7806.0,18024.1
2007-10-12,1.3295166,0.09582222,238.48131,5.6670833,1020.0,5028.0,11659.0,14201.4
2007-10-13,1.3380055,0.086947225,238.76541,5.7006946,969.0,3799.0,8463.0,18881.133
2007-10-14,1.431425,0.10420139,239.10103,6.07875,2930.0,7494.0,7126.0,16804.2
2007-10-15,0.87939584,0.082070835,239.29271,3.7219443,1061.0,339.0,7654.0,12051.5
2007-10-16,1.3641958,0.12875973,238.86263,5.8231945,0.0,7871.0,9876.0,14993.7
2007-10-17,1.0950903,0.09472222,239.19214,4.6369443,1065.0,453.0,8968.0,15796.167
2007-10-18,1.0545347,0.08506945,239.80028,4.43375,1162.0,317.0,9864.0,13965.833
2007-10-19,1.4483666,0.08435972,239.65218,6.103194,1299.0,3124.0,11648.0,18689.8
2007-10-20,1.1529486,0.09690556,241.82481,4.814722,2363.0,296.0,13225.0,11786.767
2007-10-21,1.3485694,0.10696389,241.49074,5.701667,3712.0,4357.0,7313.0,16983.666
2007-10-22,1.1478444,0.080840275,240.54541,4.8058333,0.0,299.0,13027.0,14222.267
2007-10-23,1.3600028,0.089097224,241.2323,5.715,1067.0,5186.0,10680.0,15707.066
2007-10-24,1.2955805,0.101931944,240.80827,5.4731946,4459.0,364.0,9115.0,17155.934
2007-10-25,1.287443,0.091805555,240.47263,5.413611,1478.0,2433.0,7385.0,19602.633
2007-10-26,0.9983111,0.07616389,240.68085,4.3658333,0.0,348.0,5766.0,17845.467
2007-10-27,1.2400612,0.07582361,240.2012,5.3091664,1374.0,4856.0,8949.0,14582.467
2007-10-28,0.35566527,0.06409583,240.86606,1.4852778,0.0,283.0,1765.0,6487.967
2007-10-29,0.37876946,0.06041528,241.1933,1.5744444,0.0,269.0,2749.0,6072.467
2007-10-30,0.5632,0.06238889,240.62593,2.351389,0.0,1935.0,4256.0,7325.8
2007-10-31,0.89111805,0.07444444,240.33897,3.742361,0.0,4700.0,8915.0,7771.8335
2007-11-01,0.34459445,0.05905972,240.9384,1.4359722,0.0,293.0,1991.0,5986.2666
2007-11-02,1.0025014,0.06483472,239.34898,4.202639,1346.0,2115.0,12245.0,8354.033
2007-11-03,0.34204862,0.06119722,240.1905,1.4343055,0.0,282.0,1936.0,5991.1665
2007-11-04,1.0317264,0.09639028,240.20552,4.384028,0.0,4387.0,7068.0,13306.434
2007-11-05,1.0420778,0.091215275,239.65912,4.39625,1265.0,397.0,6583.0,16764.867
2007-11-06,1.4460958,0.13925417,238.70197,6.149861,1105.0,5515.0,10690.0,17396.3
2007-11-07,1.2810819,0.1343889,239.56491,5.481111,5042.0,301.0,6374.0,19028.967
2007-11-08,1.0424027,0.09354028,240.75264,4.435,1715.0,314.0,6500.0,16488.666
2007-11-09,1.5077958,0.078640275,238.71544,6.3672223,0.0,4573.0,15375.0,16239.1
2007-11-10,1.8136111,0.16503611,239.11041,7.7069445,3697.0,304.0,13767.0,25758.666
2007-11-11,1.3105028,0.12889583,240.26027,5.5405555,3445.0,320.0,6024.0,21663.066
2007-11-12,1.4973236,0.09546389,239.82559,6.2719445,1018.0,4165.0,13281.0,17471.768
2007-11-13,1.5377764,0.097883336,241.12299,6.453472,978.0,4933.0,11076.0,19919.633
2007-11-14,1.4222181,0.09832639,239.94603,5.9406943,1055.0,295.0,16345.0,16438.232
2007-11-15,1.0361028,0.09240694,239.98499,4.396389,1606.0,571.0,7503.0,15186.467
2007-11-16,1.6039958,0.08609583,240.98352,6.7180557,1991.0,4660.0,13564.0,18280.9
2007-11-17,1.8125653,0.1166875,240.60342,7.598889,2588.0,2199.0,14990.0,23724.566
2007-11-18,1.5165681,0.11233472,242.26045,6.347639,5201.0,2097.0,7066.0,22033.633
2007-11-19,1.1969819,0.07779861,242.76636,5.00625,1089.0,253.0,10750.0,16635.566
2007-11-20,1.4554555,0.08668889,241.33882,6.0904164,1015.0,3954.0,11026.0,18935.934
2007-11-21,1.2188972,0.091397226,241.49512,5.121111,1141.0,549.0,9473.0,18090.533
2007-11-22,1.3419292,0.09938055,241.56505,5.65625,2867.0,297.0,9001.0,20041.3
2007-11-23,1.7518181,0.09646667,240.72237,7.3406944,2168.0,6181.0,13685.0,20009.633
2007-11-24,1.3187875,0.10452222,241.80275,5.512639,1573.0,4131.0,13451.0,12495.9
2007-11-25,0.96916527,0.085261114,242.66116,4.0866666,3556.0,279.0,5678.0,13746.967
2007-11-26,1.0900805,0.081284724,241.11649,4.601389,1088.0,288.0,8926.0,15859.934
2007-11-27,1.9451473,0.09721806,241.32109,8.15625,1063.0,11020.0,15111.0,19489.533
2007-11-28,1.1423194,0.08016805,242.8948,4.7755556,1182.0,769.0,7810.0,17654.666
2007-11-29,1.1940639,0.0824375,242.73235,5.0156946,2031.0,283.0,8818.0,17525.533
2007-11-30,1.6192555,0.10227778,243.48775,6.757222,0.0,7941.0,13601.0,17320.133
2007-12-01,2.177043,0.20061944,240.26608,9.191527,9356.0,353.0,17847.0,24693.033
2007-12-02,2.045964,0.22575139,240.73001,8.618611,2090.0,6915.0,10636.0,29462.133
2007-12-03,1.2236527,0.091606945,241.07959,5.1655555,1141.0,299.0,10428.0,17499.666
2007-12-04,1.4358584,0.10070556,241.53598,6.045139,1012.0,5828.0,8561.0,19059.6
2007-12-05,1.4952222,0.1238875,241.22787,6.3481946,3422.0,295.0,10919.0,21249.334
2007-12-06,1.727732,0.112455554,239.7101,7.337917,4751.0,318.0,11908.0,24488.566
2007-12-07,1.2284833,0.102527775,240.67105,5.1579165,459.0,3710.0,10263.0,15051.6
2007-12-08,1.5370861,0.10718056,239.55994,6.5080557,1133.0,2354.0,12283.0,21120.066
2007-12-09,1.5795722,0.13953888,239.91507,6.7015276,4176.0,2428.0,8728.0,22577.732
2007-12-10,1.221357,0.08681389,241.90384,5.1745834,1102.0,278.0,8281.0,19651.566
2007-12-11,1.6007667,0.092845835,241.46024,6.712222,1050.0,3817.0,12740.0,20811.4
2007-12-12,1.1028209,0.081170835,242.47633,4.591111,1152.0,254.0,7759.0,17302.7
2007-12-13,1.283157,0.07742361,241.82735,5.4195833,1103.0,1448.0,8911.0,19333.768
2007-12-14,1.3713944,0.1246875,241.98592,5.7577777,980.0,3849.0,12941.0,15143.467
2007-12-15,1.9006083,0.1094625,241.28064,7.98,1706.0,3687.0,14313.0,25908.6
2007-12-16,1.9182069,0.08815139,242.68498,7.9922223,3410.0,2281.0,12929.0,27416.967
2007-12-17,1.2489041,0.073051386,242.62573,5.189722,1636.0,243.0,10567.0,17527.7
2007-12-18,1.8216625,0.10005555,242.93999,7.602083,1123.0,5810.0,11093.0,25693.9
2007-12-19,1.5250361,0.07592778,242.7011,6.3344445,1233.0,2658.0,11679.0,21030.867
2007-12-20,1.3539987,0.08294028,243.16794,5.613333,1859.0,276.0,13592.0,16768.967
2007-12-21,1.3767889,0.0739375,242.88164,5.71375,1191.0,200.0,12251.0,19400.934
2007-12-22,1.8133777,0.09813472,242.14554,7.593472,3819.0,4550.0,12673.0,22479.066
2007-12-23,1.67295,0.12241111,242.55794,6.9827776,1971.0,3091.0,11962.0,23126.8
2007-12-24,1.56795,0.10399584,242.65042,6.549722,2985.0,2316.0,14350.0,17979.8
2007-12-25,1.8715055,0.105425,242.98087,7.790972,4588.0,3368.0,9084.0,27876.133
2007-12-26,1.791861,0.09744028,242.3924,7.426111,1109.0,2773.0,9480.0,29642.666
2007-12-27,1.7584708,0.13234861,242.11162,7.3958335,4122.0,1490.0,7960.0,28631.3
2007-12-28,2.1618416,0.14361112,242.28448,9.030556,1980.0,8554.0,15823.0,25527.2
2007-12-29,2.2909417,0.13881388,240.55066,9.56,4836.0,2434.0,14906.0,32806.6
2007-12-30,1.777025,0.12391389,242.09917,7.4656944,3595.0,3597.0,13485.0,21971.6
2007-12-31,1.5392653,0.101066664,241.09479,6.455,0.0,3457.0,14071.0,19414.367
2008-01-01,1.9164847,0.09896389,241.03667,7.978611,2461.0,2739.0,12355.0,28440.633
2008-01-02,1.1417403,0.07754584,242.41745,4.7704167,0.0,3094.0,8987.0,15320.767
2008-01-03,1.0486861,0.08415417,243.07745,4.4016666,1130.0,846.0,6671.0,16521.467
2008-01-04,1.5915639,0.094934724,241.27338,6.715139,1241.0,5326.0,11752.0,19878.533
2008-01-05,1.5161444,0.08990555,238.82294,6.4468055,2113.0,286.0,14591.0,19397.467
2008-01-06,1.2674888,0.081220835,239.40729,5.390139,1966.0,2445.0,7824.0,18184.732
2008-01-07,1.1776487,0.080675,240.74394,4.915278,1288.0,282.0,10294.0,16399.566
2008-01-08,1.419132,0.08850833,240.82181,5.9900002,2197.0,3511.0,9793.0,18558.166
2008-01-09,1.2419722,0.08703889,241.25864,5.2319446,1162.0,284.0,8963.0,19398.334
2008-01-10,1.3153305,0.083683334,240.80714,5.5945835,1307.0,285.0,9992.0,19983.934
2008-01-11,1.1845958,0.066308334,240.41005,4.9634724,1261.0,290.0,7997.0,18882.3
2008-01-12,1.9940333,0.11300278,239.96017,8.523889,5594.0,2621.0,11116.0,28525.8
2008-01-13,2.0042431,0.10054583,239.74702,8.456805,6505.0,341.0,9379.0,31876.834
2008-01-14,1.4062028,0.08340972,240.29901,6.014583,5918.0,339.0,9738.0,17753.867
2008-01-15,1.8659111,0.07857222,240.70949,7.89125,782.0,6883.0,14512.0,22604.867
2008-01-16,1.4832306,0.08953472,240.42215,6.3195834,1162.0,3430.0,9391.0,21614.533
2008-01-17,1.0918626,0.081054166,241.62799,4.645,1007.0,350.0,8657.0,16190.7
2008-01-18,1.5187416,0.08284028,239.93294,6.4322224,1034.0,846.0,14983.0,19586.8
2008-01-19,1.3752126,0.0937375,239.60593,5.828889,2521.0,6054.0,8015.0,16415.1
2008-01-20,1.2085888,0.09625972,239.94453,5.148889,1775.0,380.0,4940.0,21911.133
2008-01-21,1.2909708,0.085,239.56474,5.5190277,0.0,376.0,10447.0,20160.3
2008-01-22,1.6145959,0.09962639,240.09477,6.92875,4670.0,7640.0,7552.0,18888.3
2008-01-23,1.3071584,0.07498889,240.90704,5.520278,1116.0,387.0,13359.0,16509.8
2008-01-24,1.1423764,0.07243472,240.77924,4.8879166,1107.0,320.0,5935.0,20055.033
2008-01-25,1.5554556,0.08307361,240.70544,6.544028,0.0,2421.0,11409.0,23500.934
2008-01-26,1.9687417,0.11695972,239.76021,8.366667,4925.0,311.0,15606.0,26407.8
2008-01-27,1.6540042,0.097748615,241.30368,6.984861,3725.0,3818.0,7367.0,24786.1
2008-01-28,1.6029139,0.07488611,240.46678,6.769583,1142.0,280.0,12792.0,24255.934
2008-01-29,1.85835,0.081372224,240.62311,7.842222,1487.0,6199.0,11077.0,25837.4
2008-01-30,1.1393375,0.080881946,241.61465,4.826389,0.0,261.0,7261.0,19822.1
2008-01-31,1.3568903,0.09553889,241.88576,5.7933335,1165.0,267.0,9437.0,21696.367
2008-02-01,1.0657306,0.12447917,240.36028,4.5176387,336.0,280.0,7241.0,17720.533
2008-02-02,2.0419707,0.1607125,240.28917,8.65625,6286.0,2764.0,15206.0,24751.3
2008-02-03,1.4476167,0.10674167,240.34073,6.1356945,2319.0,4435.0,8452.0,19536.8
2008-02-04,1.1306514,0.072245836,240.2552,4.777222,1161.0,252.0,9531.0,16191.634
2008-02-05,1.7169833,0.106101386,240.97691,7.2105556,1098.0,7803.0,13717.0,18589.6
2008-02-06,1.1594027,0.07934722,238.41371,4.933611,2114.0,356.0,8428.0,16927.666
2008-02-07,1.054382,0.07549028,241.07054,4.4393053,0.0,295.0,8089.0,16921.166
2008-02-08,1.3545583,0.082704164,240.43312,5.7472224,940.0,1921.0,9563.0,20085.4
2008-02-09,1.4599138,0.10036667,241.76451,6.09,2050.0,2838.0,10293.0,19856.934
2008-02-10,1.5171624,0.10537222,241.2752,6.396806,2562.0,2955.0,10128.0,20766.9
2008-02-11,1.1750112,0.07100417,241.6922,4.9318056,1018.0,297.0,8930.0,17955.268
2008-02-12,1.3804153,0.09093472,239.50916,5.8470836,2009.0,1856.0,12138.0,17126.967
2008-02-13,1.3197902,0.08922084,241.2031,5.5801387,2530.0,3615.0,7568.0,17961.967
2008-02-14,1.1143209,0.078920834,240.76482,4.68375,1300.0,291.0,9299.0,15853.7
2008-02-15,1.3925055,0.07496667,241.89061,5.78125,1109.0,1723.0,13417.0,17171.133
2008-02-16,1.629825,0.09652361,241.08755,6.893889,1076.0,2360.0,11599.0,24080.8
2008-02-17,1.3426167,0.08338611,242.46983,5.654444,3182.0,2257.0,6049.0,20734.8
2008-02-18,1.0516695,0.07081389,242.06393,4.37625,0.0,251.0,10345.0,14644.066
2008-02-19,1.477025,0.09553333,241.01013,6.2197223,1881.0,4711.0,11200.0,17656.6
2008-02-20,1.5651319,0.13213055,241.6697,6.608333,3655.0,5516.0,7704.0,20688.166
2008-02-21,1.134618,0.07796805,240.75038,4.788472,0.0,307.0,8523.0,18400.834
2008-02-22,1.2031695,0.08450556,241.43576,5.055278,1167.0,1985.0,10101.0,15623.066
2008-02-23,1.2753291,0.09201667,239.66866,5.41125,1684.0,2250.0,10074.0,16599.9
2008-02-24,0.8770889,0.07453611,240.37779,3.6388888,754.0,332.0,11447.0,8517.134
2008-02-25,0.35033888,0.06369445,239.776,1.4555556,0.0,321.0,1856.0,6231.1333
2008-02-26,0.35216665,0.058743056,239.53333,1.4590278,0.0,295.0,2013.0,6144.0
2008-02-27,0.39355555,0.059838887,239.55402,1.6341667,0.0,326.0,2969.0,6150.3335
2008-02-28,0.3536,0.05781111,239.80428,1.4669445,0.0,281.0,2028.0,6177.4
2008-02-29,0.9259361,0.061769444,238.0385,3.872639,0.0,3773.0,8062.0,10387.467
2008-03-01,0.79296947,0.07302639,239.43152,3.277639,0.0,1287.0,2724.0,15020.267
2008-03-02,0.80710137,0.10049306,239.74625,3.425,0.0,5244.0,2565.0,11561.434
2008-03-03,0.72260416,0.07939861,240.35199,2.9775,0.0,2207.0,1755.0,13380.5
2008-03-04,1.1590208,0.07566528,241.02641,4.867639,1249.0,2443.0,9415.0,14709.5
2008-03-05,1.4147278,0.09784583,241.06525,5.9708333,1145.0,9797.0,5529.0,17482.467
2008-03-06,1.738339,0.07373889,240.42923,7.2145834,1082.0,372.0,6965.0,33301.133
2008-03-07,1.2937194,0.08985556,240.81607,5.4416666,1235.0,3471.0,9033.0,17310.268
2008-03-08,1.5615695,0.16463889,241.59096,6.588333,6286.0,346.0,8435.0,22410.666
2008-03-09,1.0836514,0.09414861,240.74638,4.591111,2607.0,333.0,4155.0,18912.633
2008-03-10,1.1240875,0.08828056,241.72734,4.7125,2009.0,368.0,8660.0,15941.1
2008-03-11,1.527807,0.10493056,240.42415,6.466944,1271.0,3901.0,12936.0,18559.367
2008-03-12,1.2321056,0.09596805,241.0572,5.172222,1120.0,2374.0,11042.0,15034.533
2008-03-13,1.1635514,0.08921806,240.80263,4.9416666,3263.0,3590.0,5464.0,15608.233
2008-03-14,1.534875,0.11093611,240.62737,6.44625,980.0,3881.0,14476.0,17500.0
2008-03-15,1.0946528,0.10723056,240.198,4.6506944,2550.0,502.0,5910.0,17309.666
2008-03-16,1.2513611,0.12059167,241.29466,5.298333,2394.0,566.0,11286.0,15786.667
2008-03-17,1.1853597,0.12171806,240.80522,5.0069447,236.0,6651.0,9346.0,12215.634
2008-03-18,1.3316431,0.10238889,241.92899,5.571944,1156.0,4019.0,12544.0,14240.434
2008-03-19,0.90864444,0.09895694,242.40222,3.8255556,2110.0,411.0,6154.0,13132.467
2008-03-20,0.87032914,0.08392639,241.76259,3.6595833,1107.0,478.0,6670.0,12632.9
2008-03-21,1.4350291,0.15543333,241.3699,6.0381947,2171.0,4778.0,13275.0,14216.7
2008-03-22,1.4260528,0.12894444,241.61215,6.020278,3322.0,588.0,12405.0,17910.268
2008-03-23,1.6152709,0.10586528,242.65262,6.7905555,6279.0,2112.0,13878.0,16497.5
2008-03-24,1.3724111,0.0910625,242.70576,5.758611,1131.0,5989.0,7026.0,18791.867
2008-03-25,1.3999,0.08877222,242.13821,5.8705554,2246.0,3677.0,13494.0,14180.6
2008-03-26,1.1343555,0.09277639,242.8098,4.7630553,2547.0,3831.0,7547.0,13299.533
2008-03-27,0.9519597,0.080861114,242.09554,3.9608333,0.0,356.0,9022.0,13469.033
2008-03-28,1.3093222,0.095583335,242.32333,5.4790277,2325.0,3605.0,11581.0,13912.733
2008-03-29,1.7160764,0.121575,241.25356,7.209306,5153.0,375.0,17240.0,18417.834
2008-03-30,1.49055,0.12220139,241.16376,6.2775,5045.0,1315.0,9769.0,19644.2
2008-03-31,0.95664585,0.090875,242.72704,4.0059724,1091.0,411.0,9387.0,12070.5
2008-04-01,1.4785084,0.11833055,241.6158,6.2025,1079.0,6657.0,14515.0,13233.2
2008-04-02,1.1747723,0.09898611,238.66716,5.007639,1106.0,3674.0,7989.0,15425.533
2008-04-03,0.78385836,0.084191665,240.69424,3.2808332,0.0,422.0,6901.0,11489.6
2008-04-04,1.1332763,0.08701806,241.33105,4.726389,2133.0,775.0,13246.0,11044.634
2008-04-05,1.3685848,0.14144722,240.55803,5.784861,2929.0,874.0,13644.0,15399.033
2008-04-06,1.1779987,0.10456389,241.1496,4.9463887,1124.0,2615.0,7552.0,16980.967
2008-04-07,1.0686375,0.09811111,243.22833,4.4841666,2420.0,672.0,9466.0,13089.3
2008-04-08,1.8454973,0.1279,242.06659,7.6994443,2752.0,10713.0,17519.0,13307.934
2008-04-09,0.846425,0.092266664,242.3177,3.5229168,0.0,376.0,9003.0,10935.2
2008-04-10,1.0262125,0.11366667,241.94905,4.3054166,3261.0,457.0,6527.0,14384.1
2008-04-11,1.3039334,0.09992361,240.75838,5.452639,1802.0,491.0,14522.0,14479.4
2008-04-12,1.9444542,0.2724111,241.06317,8.218194,7076.0,2499.0,15225.0,21866.9
2008-04-13,1.5506847,0.14827362,240.42332,6.5518055,2554.0,5942.0,13007.0,15713.434
2008-04-14,1.1038764,0.10760972,242.31406,4.6043057,0.0,425.0,11197.0,14871.033
2008-04-15,1.1600041,0.124154165,241.23874,4.9095836,1174.0,3998.0,9874.0,12794.1
2008-04-16,1.0340723,0.08743333,241.74438,4.316111,838.0,403.0,11322.0,12254.733
2008-04-17,0.9693486,0.101304166,241.4036,4.1043057,1719.0,417.0,8638.0,12490.366
2008-04-18,1.2933264,0.12822638,240.64157,5.4576387,2174.0,3832.0,10921.0,14112.833
2008-04-19,1.5650764,0.17033611,241.14317,6.6361113,4319.0,2457.0,14722.0,16063.833
2008-04-20,1.2440403,0.15823194,241.43288,5.2605557,1030.0,4544.0,10401.0,13881.967
2008-04-21,0.80844164,0.121805556,241.9925,3.4041667,0.0,2673.0,6788.0,9941.6
2008-04-22,1.1303306,0.13413194,240.95972,4.7725,971.0,5093.0,10603.0,10460.934
2008-04-23,0.94258887,0.1315986,241.51134,3.9675,1380.0,492.0,8406.0,12344.134
2008-04-24,0.72484165,0.119391665,240.60533,3.0580556,1263.0,522.0,5296.0,10315.2
2008-04-25,0.88037086,0.11265556,241.00716,3.7,824.0,2004.0,9400.0,8900.9
2008-04-26,0.62719864,0.11715,240.79256,2.6340277,0.0,634.0,3586.0,10832.767
2008-04-27,0.70016664,0.13758194,240.90729,2.96375,693.0,588.0,5488.0,10035.0
2008-04-28,0.457675,0.11605417,240.97845,1.9506944,0.0,621.0,2786.0,7577.2
2008-04-29,1.3698722,0.14955278,240.70691,5.7706943,1402.0,5411.0,10481.0,15582.934
2008-04-30,0.7650875,0.11913611,241.43364,3.218611,1057.0,590.0,6653.0,10062.1
2008-05-01,0.40000972,0.10465,241.44626,1.7023611,0.0,530.0,2586.0,6484.2334
2008-05-02,1.0401167,0.14275555,241.64894,4.3777776,3114.0,584.0,8687.0,12577.8
2008-05-03,0.89555556,0.14028056,240.8337,3.8009722,996.0,541.0,6535.0,13421.333
2008-05-04,1.0215069,0.14543195,241.38048,4.3625,2196.0,2872.0,5464.0,13984.167
2008-05-05,0.9492583,0.12899305,240.73685,3.9977777,1008.0,378.0,10197.0,11199.2
2008-05-06,1.2430416,0.13860834,240.29031,5.245972,1354.0,5410.0,12200.0,10869.0
2008-05-07,0.81685,0.13260834,241.08127,3.4575,1030.0,423.0,6649.0,11502.4
2008-05-08,1.4699292,0.17586389,239.85129,6.178472,3667.0,702.0,12717.0,18192.3
2008-05-09,1.2133833,0.15963472,240.47122,5.1361113,2229.0,423.0,11904.0,14565.2
2008-05-10,1.3257834,0.20125972,240.08623,5.636389,6950.0,612.0,11714.0,12542.8
2008-05-11,1.1186944,0.19145972,240.4856,4.804167,563.0,1340.0,6930.0,18015.666
2008-05-12,1.058475,0.159125,241.04163,4.5194445,2082.0,1085.0,11959.0,10277.4
2008-05-13,1.0256208,0.1642139,240.37407,4.3918056,823.0,4089.0,8370.0,11332.9
2008-05-14,1.1001819,0.19262083,240.70851,4.713333,2467.0,3436.0,9716.0,10785.366
2008-05-15,0.8074778,0.1650861,240.3504,3.5220833,868.0,570.0,6820.0,11121.467
2008-05-16,1.1466153,0.16347083,239.61566,4.9245834,2228.0,2569.0,8957.0,13764.767
2008-05-17,1.1510097,0.19159445,239.47285,4.9515276,2158.0,935.0,12472.0,12059.233
2008-05-18,1.2527486,0.17673056,239.6827,5.4094443,1775.0,5355.0,8626.0,14309.967
2008-05-19,0.7154597,0.122038886,240.43187,3.0694444,1014.0,558.0,7503.0,8096.033
2008-05-20,1.0981486,0.12783472,241.0196,4.6822224,1352.0,2431.0,11977.0,10595.566
2008-05-21,0.9195222,0.13217084,240.76051,3.9166667,1989.0,474.0,9251.0,10354.533
2008-05-22,0.67838055,0.117927775,239.5002,2.9559722,996.0,440.0,6475.0,8370.134
2008-05-23,1.0311917,0.12427639,239.49886,4.358611,0.0,1390.0,14734.0,8624.6
2008-05-24,1.0973444,0.19829862,240.7249,4.669028,1027.0,569.0,12833.0,11907.267
2008-05-25,1.4225723,0.20167778,239.94565,6.136528,4307.0,8811.0,6016.0,15007.733
2008-05-26,0.89563197,0.1532625,240.3637,3.9297223,985.0,666.0,9284.0,10560.167
2008-05-27,1.1865972,0.1440736,239.39087,5.1073613,0.0,5352.0,11478.0,11648.333
2008-05-28,0.77386945,0.16364166,241.3227,3.3505557,3138.0,512.0,6709.0,8213.866
2008-05-29,0.7882472,0.12974444,237.67516,3.4756944,1004.0,507.0,8703.0,8703.934
2008-05-30,0.97030836,0.12654027,240.5537,4.2029166,0.0,3019.0,11298.0,8970.4
2008-05-31,1.1399097,0.17355834,240.6542,4.9230556,1764.0,2328.0,11858.0,11407.833
2008-06-01,1.2839416,0.15648611,240.62318,5.4231944,1906.0,545.0,11307.0,17056.6
2008-06-02,0.7458417,0.11469305,236.36987,3.2180555,960.0,558.0,6341.0,10041.2
2008-06-03,1.1095945,0.12079028,234.1522,4.8441668,2897.0,2608.0,9265.0,11860.267
2008-06-04,1.1034111,0.10583611,234.70647,4.827778,1550.0,7682.0,6508.0,10741.867
2008-06-05,0.777832,0.106323615,235.16383,3.3976388,1747.0,506.0,8781.0,7633.967
2008-06-06,0.8456347,0.121194445,239.71693,3.6720834,1009.0,506.0,7871.0,10909.233
2008-06-07,1.3072805,0.12945417,238.98445,5.5319443,2379.0,2611.0,14593.0,11791.733
2008-06-08,1.071057,0.13082223,239.96494,4.5961113,2536.0,3161.0,9732.0,10276.367
2008-06-09,0.9206236,0.12752777,239.43468,4.0397224,1967.0,2085.0,7921.0,10121.967
2008-06-10,0.74103475,0.1500125,239.97804,3.2048612,907.0,585.0,8992.0,7300.8335
2008-06-11,0.78000414,0.14886944,240.15448,3.3884723,977.0,842.0,7566.0,9335.1
2008-06-12,0.8745361,0.13145278,239.69002,3.7993054,1951.0,567.0,7246.0,11224.866
2008-06-13,1.3021528,0.19578889,238.8885,5.6044445,2809.0,7358.0,10531.0,10553.667
2008-06-14,0.96175003,0.23908333,240.0145,4.207778,1862.0,1011.0,10681.0,9528.0
2008-06-15,1.5896542,0.19514306,239.45374,6.773611,6471.0,6802.0,11589.0,13289.7
2008-06-16,0.90489167,0.14193195,240.43347,3.9047222,1980.0,464.0,10012.0,9261.4
2008-06-17,0.79519725,0.12185,240.35443,3.4345834,1080.0,432.0,10094.0,7478.7334
2008-06-18,1.3150055,0.18939167,239.73987,5.711389,7549.0,3040.0,12687.0,8284.134
2008-06-19,1.1028347,0.13154028,239.27269,4.7379165,3411.0,1514.0,10911.0,10632.033
2008-06-20,1.163961,0.15793055,239.9392,5.0081944,2948.0,2935.0,12417.0,9635.066
2008-06-21,1.2043431,0.16599166,239.46341,5.1341667,940.0,5823.0,12828.0,9313.233
2008-06-22,1.0877889,0.20426667,239.04411,4.674028,4705.0,1175.0,10652.0,9574.934
2008-06-23,0.86930275,0.14649722,238.93765,3.7919445,2600.0,581.0,10124.0,7558.2666
2008-06-24,1.2183695,0.17570972,237.91539,5.2622223,2779.0,3489.0,14271.0,8701.866
2008-06-25,0.87622917,0.2018236,238.8949,3.910972,2773.0,569.0,9402.0,8285.5
2008-06-26,0.73334724,0.15098195,239.35141,3.211111,921.0,572.0,8971.0,7136.3335
2008-06-27,1.2188555,0.18195,238.93498,5.2366667,4159.0,2372.0,10163.0,12558.533
2008-06-28,0.83944446,0.14649583,239.14238,3.6859722,0.0,2000.0,7932.0,10214.667
2008-06-29,0.52038336,0.12754445,240.16064,2.3311112,955.0,535.0,3896.0,7103.2
2008-06-30,0.5584694,0.13161528,240.37611,2.4791667,0.0,521.0,6819.0,6063.2666
2008-07-01,0.84391665,0.19290833,239.5403,3.74,3465.0,587.0,8390.0,7812.0
2008-07-02,0.79666805,0.18509583,238.96198,3.5695834,962.0,650.0,7002.0,10506.033
2008-07-03,0.76275,0.14843611,239.6355,3.3431945,958.0,2569.0,7410.0,7369.0
2008-07-04,0.6541806,0.13064723,240.17966,2.8283334,0.0,589.0,8302.0,6809.3335
2008-07-05,1.0202,0.15609722,239.56477,4.386528,1875.0,6754.0,8365.0,7490.8
2008-07-06,1.2535167,0.17609861,240.59023,5.3594446,4258.0,5230.0,7536.0,13060.4
2008-07-07,0.6829097,0.14084028,239.63371,2.968611,2171.0,592.0,7149.0,6477.8335
2008-07-08,0.78209305,0.13633195,239.70062,3.371389,991.0,503.0,7592.0,9684.233
2008-07-09,0.6384153,0.13314167,240.32957,2.7752779,951.0,499.0,7352.0,6519.967
